čīz,čīz<pro>,čīz<pro>/čīz<n>/čīz<pro>,CORRECT
ik-am,ik<prt><emph>><d1><sg>,ik-am<n>/ik-am<pro>,FAIL
ar,ar<pro>,ar<n>/ar<prep>/ar<pro>,CORRECT
čīz,čīz<pro>,čīz<pro>/čīz<n>/čīz<pro>,CORRECT
aqiqat,aqiqat<n>,aqiqat<n>,CORRECT
wi-ta,wi<dem><d3><m><sg><obl>><fut>,wi<dem><d3><m><sg><obl>><fut>,CORRECT
čīz,čīz<pro>,čīz<pro>/čīz<n>/čīz<pro>,CORRECT
inkor,inkor<n>,inkor<n>,CORRECT
maktab-ām,maktab<n>><1pl>,maktab<n>><1pl>,CORRECT
vaz-en,vaz<n>><3pl>,vaz<n>><3pl>/vaz<n>><pl>,CORRECT
di-yen,di<dem><d2><m><sg><obl>><3pl>,di<dem><d2><m><sg><obl>><3pl>/di<pro>><3pl>/di<v><imp>><3pl>/di<v><prs>><3pl>,CORRECT
di,di<dem><d2><m><sg><obl>,di<conj><when>/di<dem><d2><m><sg><obl>/di<pro>/di<v><imp>/di<v><prs>,CORRECT
doden-at,dod<n>><pl>><coord2>,dod<n>><3pl>><2sg>/dod<n>><3pl>><coord2>/dod<n>><pl>><2sg>/dod<n>><pl>><coord2>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
poδen,poδ<n>><pl>,poð<n>><3pl>/poδ<n>><3pl>/poð<n>><pl>/poδ<n>><pl>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
čidům,čidům<pro>,čidům<pro>,CORRECT
nāmb,nāmb<n>,nāmb<n>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
nāmb-en,nāmb<n>><3pl>,nāmb<n>><3pl>/nāmb<n>><pl>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
darūn-and,darūn<n>><loc>,darūn<n>><loc>,CORRECT
ik-u,ik<adv>><d3><m><sg><obl>,ik-u<pro>,FAIL
půst,půst<n>,půst<n>,CORRECT
rāng,rāng<n>,rāng<n>,CORRECT
čīz,čīz<pro>,čīz<pro>/čīz<n>/čīz<pro>,CORRECT
rāng-en,rāng<n>><3pl>,rāng<n>><3pl>/rāng<n>><pl>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
rāng,rāng<n>,rāng<n>,CORRECT
ik-am,ik<prt><emph>><d1><sg>,ik-am<n>/ik-am<pro>,FAIL
rāng,rāng<n>,rāng<n>,CORRECT
wān,wān<n>,wān<n>,CORRECT
wān-en,wān<n>><3pl>,wān<n>><3pl>/wān<n>><pl>,CORRECT
wān,wān<n>,wān<n>,CORRECT
wam-en,wam<dem><d3><f><sg><obl>><3pl>,wam<dem><d3><f><sg><obl>><3pl>,CORRECT
wam,wam<dem><d3><f><sg><obl>,wam<dem><d3><f><sg><obl>,CORRECT
půstāk,půstāk<n>,půstāk<n>,CORRECT
wam,wam<dem><d3><f><sg><obl>,wam<dem><d3><f><sg><obl>,CORRECT
rūšt,rūšt<n>,rūšt<adj>/rūšt<n>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
wi-yen,wi<dem><d3><m><sg><obl>><3pl>,wi<dem><d3><m><sg><obl>><3pl>,CORRECT
di,di<dem><d2><m><sg><obl>,di<conj><when>/di<dem><d2><m><sg><obl>/di<pro>/di<v><imp>/di<v><prs>,CORRECT
půst-en,půst<n>><3pl>,půst<n>><3pl>/půst<n>><pl>,CORRECT
aram,<down>>am<dem><d1><sg>,ar<n>><1pl>/ar<pro>><1pl>/ara<num>><ord>/aram<n>,FAIL
půst,půst<n>,půst<n>,CORRECT
rūšt,rūšt<n>,rūšt<adj>/rūšt<n>,CORRECT
